country,region_name,nuts_code,year_week,source,rate_14_day_per_100k
Romania,Mehedinti,RO413,2020-W29,"Epidemic intelligence, subnational weekly data",57.199227395943
Romania,Mehedinti,RO413,2020-W30,"Epidemic intelligence, subnational weekly data",171.597682187829
Romania,Mehedinti,RO413,2020-W31,"Epidemic intelligence, subnational weekly data",188.591655544595
Romania,Mehedinti,RO413,2020-W32,"Epidemic intelligence, subnational weekly data",86.6278154040006
Romania,Mehedinti,RO413,2020-W33,"Epidemic intelligence, subnational weekly data",82.48294385357
Romania,Mehedinti,RO413,2020-W34,"Epidemic intelligence, subnational weekly data",76.265636527924
Romania,Mehedinti,RO413,2020-W35,"Epidemic intelligence, subnational weekly data",55.9557659308138
Romania,Mehedinti,RO413,2020-W36,"Epidemic intelligence, subnational weekly data",54.2978173106415
Romania,Mehedinti,RO413,2020-W37,"Epidemic intelligence, subnational weekly data",54.2978173106415
Romania,Mehedinti,RO413,2020-W38,"Epidemic intelligence, subnational weekly data",51.8108943803831
Romania,Mehedinti,RO413,2020-W39,"Epidemic intelligence, subnational weekly data",62.1730732564598
Romania,Mehedinti,RO413,2020-W40,"Epidemic intelligence, subnational weekly data",48.0805099849956
Romania,Mehedinti,RO413,2020-W41,"Epidemic intelligence, subnational weekly data",79.1670466132255
Romania,Mehedinti,RO413,2020-W42,"Epidemic intelligence, subnational weekly data",138.438709784384
Romania,Mehedinti,RO413,2020-W43,"Epidemic intelligence, subnational weekly data",173.255630808001
Romania,Mehedinti,RO413,2020-W44,"Epidemic intelligence, subnational weekly data",199.368321575714
Romania,Mehedinti,RO413,2020-W45,"Epidemic intelligence, subnational weekly data",259.883446212002
Romania,Mehedinti,RO413,2020-W46,"Epidemic intelligence, subnational weekly data",337.807031360098
Romania,Mehedinti,RO413,2020-W47,"Epidemic intelligence, subnational weekly data",399.980104616558
Romania,Mehedinti,RO413,2020-W48,"Epidemic intelligence, subnational weekly data",376.354336779103
Romania,Mehedinti,RO413,2020-W49,"Epidemic intelligence, subnational weekly data",265.686266382605
Romania,Mehedinti,RO413,2020-W50,"Epidemic intelligence, subnational weekly data",210.559474761877
Romania,Mehedinti,RO413,2020-W51,"Epidemic intelligence, subnational weekly data",201.026270195887
Romania,Mehedinti,RO413,2020-W52,"Epidemic intelligence, subnational weekly data",174.499092273131
Romania,Mehedinti,RO413,2020-W53,"Epidemic intelligence, subnational weekly data",131.806915303695
Romania,Mehedinti,RO413,2021-W01,"Epidemic intelligence, subnational weekly data",137.195248319255
Romania,Mehedinti,RO413,2021-W02,"Epidemic intelligence, subnational weekly data",128.905505218393
Romania,Mehedinti,RO413,2021-W03,"Epidemic intelligence, subnational weekly data",96.9899942800773
Romania,Mehedinti,RO413,2021-W04,"Epidemic intelligence, subnational weekly data",86.6278154040006
Romania,Mures,RO125,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Mures,RO125,2020-W16,"Epidemic intelligence, subnational weekly data",39.0513328836513
Romania,Mures,RO125,2020-W17,"Epidemic intelligence, subnational weekly data",33.6327268854413
Romania,Mures,RO125,2020-W18,"Epidemic intelligence, subnational weekly data",41.6672116414079
Romania,Mures,RO125,2020-W19,"Epidemic intelligence, subnational weekly data",34.5669692989258
Romania,Mures,RO125,2020-W20,"Epidemic intelligence, subnational weekly data",22.7955148890213
Romania,Mures,RO125,2020-W21,"Epidemic intelligence, subnational weekly data",10.83721199642
Romania,Mures,RO125,2020-W22,"Epidemic intelligence, subnational weekly data",4.67121206742241
Romania,Mures,RO125,2020-W23,"Epidemic intelligence, subnational weekly data",4.29751510202861
Romania,Mures,RO125,2020-W24,"Epidemic intelligence, subnational weekly data",3.73696965393793
Romania,Mures,RO125,2020-W25,"Epidemic intelligence, subnational weekly data",6.16599992899758
Romania,Mures,RO125,2020-W26,"Epidemic intelligence, subnational weekly data",6.72654537708827
Romania,Mures,RO125,2020-W27,"Epidemic intelligence, subnational weekly data",8.40818172136033
Romania,Mures,RO125,2020-W28,"Epidemic intelligence, subnational weekly data",15.5084240638424
Romania,Mures,RO125,2020-W29,"Epidemic intelligence, subnational weekly data",19.4322422004772
Romania,Mures,RO125,2020-W30,"Epidemic intelligence, subnational weekly data",23.9166057852027
Romania,Mures,RO125,2020-W31,"Epidemic intelligence, subnational weekly data",26.7193330256562
Romania,Mures,RO125,2020-W32,"Epidemic intelligence, subnational weekly data",27.09302999105
Romania,Mures,RO125,2020-W33,"Epidemic intelligence, subnational weekly data",38.6776359182575
Romania,Mures,RO125,2020-W34,"Epidemic intelligence, subnational weekly data",40.9198177106203
Romania,Mures,RO125,2020-W35,"Epidemic intelligence, subnational weekly data",34.7538177816227
Romania,Mures,RO125,2020-W36,"Epidemic intelligence, subnational weekly data",40.3592722625296
Romania,Mures,RO125,2020-W37,"Epidemic intelligence, subnational weekly data",37.7433935047731
Romania,Mures,RO125,2020-W38,"Epidemic intelligence, subnational weekly data",26.7193330256562
Romania,Mures,RO125,2020-W39,"Epidemic intelligence, subnational weekly data",47.4595146050117
Romania,Mures,RO125,2020-W40,"Epidemic intelligence, subnational weekly data",73.6183021825771
Romania,Mures,RO125,2020-W41,"Epidemic intelligence, subnational weekly data",139.949513539975
Romania,Mures,RO125,2020-W42,"Epidemic intelligence, subnational weekly data",275.975208943316
Romania,Mures,RO125,2020-W43,"Epidemic intelligence, subnational weekly data",371.641632084127
Romania,Mures,RO125,2020-W44,"Epidemic intelligence, subnational weekly data",411.066661933172
Romania,Mures,RO125,2020-W45,"Epidemic intelligence, subnational weekly data",527.286418170641
Romania,Mures,RO125,2020-W46,"Epidemic intelligence, subnational weekly data",681.062719430187
Romania,Mures,RO125,2020-W47,"Epidemic intelligence, subnational weekly data",674.336174053099
Romania,Mures,RO125,2020-W48,"Epidemic intelligence, subnational weekly data",514.767569829949
Romania,Mures,RO125,2020-W49,"Epidemic intelligence, subnational weekly data",373.696965393793
Romania,Mures,RO125,2020-W50,"Epidemic intelligence, subnational weekly data",302.694541968972
Romania,Mures,RO125,2020-W51,"Epidemic intelligence, subnational weekly data",267.940724187349
Romania,Mures,RO125,2020-W52,"Epidemic intelligence, subnational weekly data",200.48842193377
Romania,Mures,RO125,2020-W53,"Epidemic intelligence, subnational weekly data",152.468361880667
Romania,Mures,RO125,2021-W01,"Epidemic intelligence, subnational weekly data",167.229392013722
Romania,Mures,RO125,2021-W02,"Epidemic intelligence, subnational weekly data",150.599877053698
Romania,Mures,RO125,2021-W03,"Epidemic intelligence, subnational weekly data",128.738604578162
Romania,Mures,RO125,2021-W04,"Epidemic intelligence, subnational weekly data",130.04654395704
Romania,Neamt,RO214,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Neamt,RO214,2020-W16,"Epidemic intelligence, subnational weekly data",42.552132020253
Romania,Neamt,RO214,2020-W17,"Epidemic intelligence, subnational weekly data",26.4819119487745
Romania,Neamt,RO214,2020-W18,"Epidemic intelligence, subnational weekly data",37.1199449538377
Romania,Neamt,RO214,2020-W19,"Epidemic intelligence, subnational weekly data",70.6184318633986
Romania,Neamt,RO214,2020-W20,"Epidemic intelligence, subnational weekly data",64.7335625414487
Romania,Neamt,RO214,2020-W21,"Epidemic intelligence, subnational weekly data",22.6341127767303
Romania,Neamt,RO214,2020-W22,"Epidemic intelligence, subnational weekly data",11.3170563883652
Romania,Neamt,RO214,2020-W23,"Epidemic intelligence, subnational weekly data",9.50632736622674
Romania,Neamt,RO214,2020-W24,"Epidemic intelligence, subnational weekly data",10.1853507495287
Romania,Neamt,RO214,2020-W25,"Epidemic intelligence, subnational weekly data",8.37462172739022
Romania,Neamt,RO214,2020-W26,"Epidemic intelligence, subnational weekly data",8.14828059962292
Romania,Neamt,RO214,2020-W27,"Epidemic intelligence, subnational weekly data",6.56389270525179
Romania,Neamt,RO214,2020-W28,"Epidemic intelligence, subnational weekly data",9.27998623845943
Romania,Neamt,RO214,2020-W29,"Epidemic intelligence, subnational weekly data",20.3707014990573
Romania,Neamt,RO214,2020-W30,"Epidemic intelligence, subnational weekly data",44.815543297926
Romania,Neamt,RO214,2020-W31,"Epidemic intelligence, subnational weekly data",72.8818431410716
Romania,Neamt,RO214,2020-W32,"Epidemic intelligence, subnational weekly data",42.7784731480203
Romania,Neamt,RO214,2020-W33,"Epidemic intelligence, subnational weekly data",99.8164373453807
Romania,Neamt,RO214,2020-W34,"Epidemic intelligence, subnational weekly data",142.594910493401
Romania,Neamt,RO214,2020-W35,"Epidemic intelligence, subnational weekly data",73.1081842688389
Romania,Neamt,RO214,2020-W36,"Epidemic intelligence, subnational weekly data",91.2154744902232
Romania,Neamt,RO214,2020-W37,"Epidemic intelligence, subnational weekly data",119.055433205602
Romania,Neamt,RO214,2020-W38,"Epidemic intelligence, subnational weekly data",106.153988922865
Romania,Neamt,RO214,2020-W39,"Epidemic intelligence, subnational weekly data",121.092503355507
Romania,Neamt,RO214,2020-W40,"Epidemic intelligence, subnational weekly data",180.167537702773
Romania,Neamt,RO214,2020-W41,"Epidemic intelligence, subnational weekly data",245.806464755291
Romania,Neamt,RO214,2020-W42,"Epidemic intelligence, subnational weekly data",299.901994291677
Romania,Neamt,RO214,2020-W43,"Epidemic intelligence, subnational weekly data",327.515611879288
Romania,Neamt,RO214,2020-W44,"Epidemic intelligence, subnational weekly data",327.289270751521
Romania,Neamt,RO214,2020-W45,"Epidemic intelligence, subnational weekly data",366.898968110799
Romania,Neamt,RO214,2020-W46,"Epidemic intelligence, subnational weekly data",377.084318860327
Romania,Neamt,RO214,2020-W47,"Epidemic intelligence, subnational weekly data",340.869738417559
Romania,Neamt,RO214,2020-W48,"Epidemic intelligence, subnational weekly data",286.774208881173
Romania,Neamt,RO214,2020-W49,"Epidemic intelligence, subnational weekly data",220.682599573121
Romania,Neamt,RO214,2020-W50,"Epidemic intelligence, subnational weekly data",180.167537702773
Romania,Neamt,RO214,2020-W51,"Epidemic intelligence, subnational weekly data",166.813411164503
Romania,Neamt,RO214,2020-W52,"Epidemic intelligence, subnational weekly data",152.327578987395
Romania,Neamt,RO214,2020-W53,"Epidemic intelligence, subnational weekly data",141.01052259903
Romania,Neamt,RO214,2021-W01,"Epidemic intelligence, subnational weekly data",188.315818302396
Romania,Neamt,RO214,2021-W02,"Epidemic intelligence, subnational weekly data",185.826065896956
Romania,Neamt,RO214,2021-W03,"Epidemic intelligence, subnational weekly data",167.266093420037
Romania,Neamt,RO214,2021-W04,"Epidemic intelligence, subnational weekly data",174.282668380824
Romania,Olt,RO414,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Olt,RO414,2020-W16,"Epidemic intelligence, subnational weekly data",1.26778383778452
Romania,Olt,RO414,2020-W17,"Epidemic intelligence, subnational weekly data",6.33891918892261
Romania,Olt,RO414,2020-W18,"Epidemic intelligence, subnational weekly data",7.86025979426404
Romania,Olt,RO414,2020-W19,"Epidemic intelligence, subnational weekly data",3.29623797823976
Romania,Olt,RO414,2020-W20,"Epidemic intelligence, subnational weekly data",1.26778383778452
Romania,Olt,RO414,2020-W21,"Epidemic intelligence, subnational weekly data",6.33891918892261
Romania,Olt,RO414,2020-W22,"Epidemic intelligence, subnational weekly data",10.1422707022762
Romania,Olt,RO414,2020-W23,"Epidemic intelligence, subnational weekly data",10.1422707022762
Romania,Olt,RO414,2020-W24,"Epidemic intelligence, subnational weekly data",10.1422707022762
Romania,Olt,RO414,2020-W25,"Epidemic intelligence, subnational weekly data",12.6778383778452
Romania,Olt,RO414,2020-W26,"Epidemic intelligence, subnational weekly data",26.1163470583612
Romania,Olt,RO414,2020-W27,"Epidemic intelligence, subnational weekly data",34.2301636201821
Romania,Olt,RO414,2020-W28,"Epidemic intelligence, subnational weekly data",40.0619692739909
Romania,Olt,RO414,2020-W29,"Epidemic intelligence, subnational weekly data",57.0502727003035
Romania,Olt,RO414,2020-W30,"Epidemic intelligence, subnational weekly data",75.5599167319575
Romania,Olt,RO414,2020-W31,"Epidemic intelligence, subnational weekly data",69.4745543105918
Romania,Olt,RO414,2020-W32,"Epidemic intelligence, subnational weekly data",62.1214080514416
Romania,Olt,RO414,2020-W33,"Epidemic intelligence, subnational weekly data",76.3205870346283
Romania,Olt,RO414,2020-W34,"Epidemic intelligence, subnational weekly data",75.0528031968437
Romania,Olt,RO414,2020-W35,"Epidemic intelligence, subnational weekly data",55.782488862519
Romania,Olt,RO414,2020-W36,"Epidemic intelligence, subnational weekly data",49.9506832087102
Romania,Olt,RO414,2020-W37,"Epidemic intelligence, subnational weekly data",71.5030084510471
Romania,Olt,RO414,2020-W38,"Epidemic intelligence, subnational weekly data",75.3063599644006
Romania,Olt,RO414,2020-W39,"Epidemic intelligence, subnational weekly data",62.6285215865554
Romania,Olt,RO414,2020-W40,"Epidemic intelligence, subnational weekly data",70.9958949159333
Romania,Olt,RO414,2020-W41,"Epidemic intelligence, subnational weekly data",113.086318330379
Romania,Olt,RO414,2020-W42,"Epidemic intelligence, subnational weekly data",215.776809190926
Romania,Olt,RO414,2020-W43,"Epidemic intelligence, subnational weekly data",260.909913816055
Romania,Olt,RO414,2020-W44,"Epidemic intelligence, subnational weekly data",249.246302508437
Romania,Olt,RO414,2020-W45,"Epidemic intelligence, subnational weekly data",389.463194967405
Romania,Olt,RO414,2020-W46,"Epidemic intelligence, subnational weekly data",487.33610724437
Romania,Olt,RO414,2020-W47,"Epidemic intelligence, subnational weekly data",460.459089883339
Romania,Olt,RO414,2020-W48,"Epidemic intelligence, subnational weekly data",424.200472122701
Romania,Olt,RO414,2020-W49,"Epidemic intelligence, subnational weekly data",326.074003078179
Romania,Olt,RO414,2020-W50,"Epidemic intelligence, subnational weekly data",253.049654021791
Romania,Olt,RO414,2020-W51,"Epidemic intelligence, subnational weekly data",249.246302508437
Romania,Olt,RO414,2020-W52,"Epidemic intelligence, subnational weekly data",213.494798282914
Romania,Olt,RO414,2020-W53,"Epidemic intelligence, subnational weekly data",157.965866187952
Romania,Olt,RO414,2021-W01,"Epidemic intelligence, subnational weekly data",172.165045171138
Romania,Olt,RO414,2021-W02,"Epidemic intelligence, subnational weekly data",161.008547398634
Romania,Olt,RO414,2021-W03,"Epidemic intelligence, subnational weekly data",118.157453681518
Romania,Olt,RO414,2021-W04,"Epidemic intelligence, subnational weekly data",98.6335825796358
Romania,Prahova,RO316,2020-W15,"Epidemic intelligence, subnational weekly data",
Romania,Prahova,RO316,2020-W16,"Epidemic intelligence, subnational weekly data",2.08921796393174
Romania,Prahova,RO316,2020-W17,"Epidemic intelligence, subnational weekly data",4.03915473026803
Romania,Prahova,RO316,2020-W18,"Epidemic intelligence, subnational weekly data",2.92490514950444
Romania,Prahova,RO316,2020-W19,"Epidemic intelligence, subnational weekly data",1.39281197595449
Romania,Prahova,RO316,2020-W20,"Epidemic intelligence, subnational weekly data",1.39281197595449
Romania,Prahova,RO316,2020-W21,"Epidemic intelligence, subnational weekly data",3.06418634709989
Romania,Prahova,RO316,2020-W22,"Epidemic intelligence, subnational weekly data",4.45699832305438
Romania,Prahova,RO316,2020-W23,"Epidemic intelligence, subnational weekly data",3.20346754469534
